12018869,JD196508,03/27/2020 11:20:00 PM,066XX S SPAULDING AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,False,False,831,8,15.0,66.0,15,1155539.0,1860219.0,2020,04/03/2020 03:58:11 PM,41.772236394,-87.705396225,"(41.772236394, -87.705396225)"
12068919,JD253635,06/04/2020 02:15:00 PM,010XX W DIVISION ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,False,1822,18,27.0,8.0,08A,1169314.0,1908181.0,2020,06/11/2020 03:42:13 PM,41.903561493,-87.653509519,"(41.903561493, -87.653509519)"
12044629,JD225380,05/05/2020 10:00:00 PM,079XX S THROOP ST,0810,THEFT,OVER $500,STREET,False,False,612,6,21.0,71.0,06,1169042.0,1851982.0,2020,05/12/2020 03:42:00 PM,41.749351783,-87.656135797,"(41.749351783, -87.656135797)"
12157580,JD357987,09/05/2020 11:50:00 PM,022XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,1223,12,27.0,28.0,08B,1161251.0,1900967.0,2020,09/12/2020 03:41:32 PM,41.883937205,-87.683327432,"(41.883937205, -87.683327432)"
12045468,JD225478,05/05/2020 10:00:00 PM,104XX S AVENUE M,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,432,4,10.0,52.0,07,1201505.0,1836426.0,2020,05/12/2020 03:42:00 PM,41.705902269,-87.537707456,"(41.705902269, -87.537707456)"
12132877,JD329246,08/12/2020 02:20:00 AM,102XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,511,5,9.0,49.0,14,1180720.0,1837168.0,2020,08/19/2020 03:51:00 PM,41.708440181,-87.613796977,"(41.708440181, -87.613796977)"
12097474,JD287186,07/05/2020 05:18:00 PM,007XX N CENTRAL AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,True,1511,15,29.0,25.0,08B,1138896.0,1904260.0,2020,09/07/2021 03:41:02 PM,41.893408918,-87.765338129,"(41.893408918, -87.765338129)"
12005082,JD180933,03/10/2020 03:40:00 PM,016XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,714,7,16.0,67.0,08B,1166666.0,1862932.0,2020,03/17/2020 03:41:47 PM,41.779451037,-87.664530441,"(41.779451037, -87.664530441)"
12007650,JD183972,03/12/2020 08:00:00 PM,092XX S LUELLA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,413,4,7.0,48.0,14,1192789.0,1843974.0,2020,03/19/2020 03:45:37 PM,41.726831283,-87.569378932,"(41.726831283, -87.569378932)"
12153480,JD353103,08/20/2020 10:00:00 AM,087XX S STATE ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,632,6,21.0,44.0,10,1177810.0,1847135.0,2020,09/04/2020 03:39:55 PM,41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
12038537,JD218490,04/27/2020 10:00:00 AM,048XX W HIRSCH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2533,25,37.0,25.0,11,1143843.0,1908874.0,2020,05/04/2020 03:42:21 PM,41.90597895,-87.747053523,"(41.90597895, -87.747053523)"
12028031,JD204153,04/07/2020 04:50:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,312,3,20.0,42.0,04B,1180025.0,1862499.0,2020,04/15/2020 03:40:35 PM,41.777967289,-87.615568353,"(41.777967289, -87.615568353)"
12149106,JD346721,08/27/2020 01:00:00 AM,057XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,False,False,232,2,20.0,40.0,06,1178134.0,1867092.0,2020,09/03/2020 03:42:52 PM,41.790614044,-87.622361533,"(41.790614044, -87.622361533)"
12130216,JD325560,08/08/2020 10:10:00 PM,029XX W HARRISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,False,True,1135,11,27.0,27.0,14,1156794.0,1897225.0,2020,08/15/2020 03:43:11 PM,41.873760261,-87.699795456,"(41.873760261, -87.699795456)"
12155951,JD356001,09/02/2020 02:00:00 PM,001XX W GOETHE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1821,18,2.0,8.0,14,1175214.0,1909036.0,2020,09/09/2020 03:41:54 PM,41.905777306,-87.631812009,"(41.905777306, -87.631812009)"
12021433,JD199345,04/01/2020 12:00:00 AM,050XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1532,15,28.0,25.0,14,1142697.0,1900032.0,2020,04/08/2020 03:43:01 PM,41.88173688,-87.751483513,"(41.88173688, -87.751483513)"
12175074,JD377353,09/18/2020 05:00:00 PM,007XX W ADDISON ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1925,19,46.0,6.0,06,1170599.0,1924135.0,2020,09/27/2020 03:40:25 PM,41.947311989,-87.648321298,"(41.947311989, -87.648321298)"
12110981,JD303391,07/20/2020 01:30:00 AM,007XX E 47TH ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,223,2,4.0,38.0,04B,1182174.0,1874015.0,2020,07/28/2020 03:45:28 PM,41.809518699,-87.607333603,"(41.809518699, -87.607333603)"
12036246,JD215867,04/23/2020 12:00:00 PM,085XX S CALUMET AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,632,6,6.0,44.0,06,1179963.0,1848497.0,2020,04/30/2020 03:42:06 PM,41.739545702,-87.616223543,"(41.739545702, -87.616223543)"
12122483,JD316923,07/31/2020 11:15:00 PM,021XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2525,25,26.0,22.0,08B,1150028.0,1914088.0,2020,08/07/2020 03:42:19 PM,41.920168413,-87.724197537,"(41.920168413, -87.724197537)"
12201546,JD408379,10/22/2020 09:55:00 AM,044XX N SEELEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1911,19,47.0,4.0,11,,,2020,10/29/2020 03:45:00 PM,,,
12146876,JD345261,08/10/2020 08:30:00 AM,030XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1934,19,44.0,6.0,07,1170665.0,1920334.0,2020,08/28/2020 03:40:39 PM,41.936880447,-87.648190373,"(41.936880447, -87.648190373)"
12041702,JD221976,05/02/2020 02:23:00 AM,033XX W EVERGREEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1422,14,26.0,23.0,08B,1153807.0,1908780.0,2020,09/07/2021 03:41:02 PM,41.905528298,-87.710454372,"(41.905528298, -87.710454372)"
12000109,JD174679,03/05/2020 09:57:00 AM,003XX S WHIPPLE ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1124,11,28.0,27.0,04B,1156097.0,1898378.0,2020,04/12/2020 03:39:57 PM,41.876938298,-87.702323392,"(41.876938298, -87.702323392)"
12104622,JD295698,07/13/2020 09:15:00 AM,073XX N HARLEM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1611,16,41.0,9.0,08B,1127389.0,1948313.0,2020,07/20/2020 03:42:06 PM,42.014496646,-87.80660569,"(42.014496646, -87.80660569)"
12050620,JD232293,05/14/2020 03:00:00 PM,071XX S JEFFERY BLVD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,333,3,5.0,43.0,06,1190776.0,1858184.0,2020,05/21/2020 04:30:37 PM,41.76587359,-87.576294705,"(41.76587359, -87.576294705)"
